date,username,product,sku,model,organization,repository,cost_center_name,quantity,applied_cost_per_quantity,gross_amount,discount_amount,net_amount,total_monthly_quota,aic_quantity,aic_gross_amount
2026-04-03T11:22:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Mobile,27.0,0.04,1.08,0.0,1.08,1000,0,0
2026-04-03T16:43:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Data Science,18.0,0.04,0.72,0.072,0.648,1000,0,0
2026-04-03T16:43:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Mobile,21.0,0.04,0.84,0.084,0.756,1000,0,0
2026-04-03T14:40:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,infra-terraform,Mobile,1.98,0.04,0.0792,0.0,0.0792,1000,0,0
2026-04-03T11:43:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Engineering,2.0,0.04,0.08,0.008,0.072,1000,0,0
2026-04-03T17:27:00Z,james.gosling,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,infra-terraform,Mobile,6.6,0.04,0.264,0.0,0.264,1000,0,0
2026-04-03T20:30:00Z,james.gosling,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,web-frontend,Data Science,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-03T11:44:00Z,james.gosling,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,infra-terraform,Engineering,13.0,0.04,0.52,0.104,0.416,1000,0,0
2026-04-03T11:00:00Z,james.gosling,Copilot,Copilot Premium Request,Code Review,acme-corp,platform-api,Mobile,23.0,0.04,0.92,0.092,0.828,1000,0,0
2026-04-03T19:51:00Z,james.gosling,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,data-pipeline,Platform,300.0,0.04,12.0,0.0,12.0,1000,0,0
2026-04-03T11:43:00Z,james.gosling,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Engineering,8.0,0.04,0.32,0.064,0.256,1000,0,0
2026-04-03T11:50:00Z,james.gosling,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,billing-service,Engineering,7.26,0.04,0.2904,0.0,0.2904,1000,0,0
2026-04-03T08:58:00Z,james.gosling,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,infra-terraform,Platform,25.0,0.04,1.0,0.0,1.0,1000,0,0
2026-04-03T09:50:00Z,james.gosling,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,ml-models,Platform,7.0,0.04,0.28,0.0,0.28,1000,0,0
2026-04-03T19:18:00Z,james.gosling,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,ml-models,Engineering,100.0,0.04,4.0,0.4,3.6,1000,0,0
2026-04-03T20:43:00Z,brian.kernighan,Copilot,Copilot Premium Request,Code Review,acme-corp,docs-site,Platform,6.0,0.04,0.24,0.0,0.24,1000,0,0
2026-04-03T11:34:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Mobile,14.0,0.04,0.56,0.0,0.56,1000,0,0
2026-04-03T16:24:00Z,brian.kernighan,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Engineering,25.0,0.04,1.0,0.0,1.0,1000,0,0
2026-04-03T16:56:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,ml-models,Data Science,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-04-03T18:19:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,docs-site,Engineering,22.0,0.04,0.88,0.088,0.792,1000,0,0
2026-04-03T14:07:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Data Science,3.0,0.04,0.12,0.0,0.12,1000,0,0
2026-04-03T14:23:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,docs-site,Data Science,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-03T20:31:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,docs-site,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-03T14:28:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Platform,13.0,0.04,0.52,0.0,0.52,1000,0,0
2026-04-03T15:57:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Engineering,23.0,0.04,0.92,0.0,0.92,1000,0,0
2026-04-03T08:42:00Z,grace.hopper,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,data-pipeline,Engineering,5.0,0.04,0.2,0.02,0.18,1000,0,0
2026-04-03T09:50:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Engineering,12.0,0.04,0.48,0.0,0.48,1000,0,0
2026-04-03T16:13:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,data-pipeline,Platform,190.0,0.04,7.6,0.0,7.6,1000,0,0
2026-04-03T07:17:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Data Science,270.0,0.04,10.8,2.16,8.64,1000,0,0
2026-04-03T08:42:00Z,grace.hopper,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,platform-api,Data Science,27.0,0.04,1.08,0.0,1.08,1000,0,0
2026-04-03T16:20:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Data Science,27.0,0.04,1.08,0.0,1.08,1000,0,0
2026-04-03T15:07:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Mobile,6.0,0.04,0.24,0.024,0.216,1000,0,0
2026-04-03T16:06:00Z,grace.hopper,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,billing-service,Data Science,13.0,0.04,0.52,0.104,0.416,1000,0,0
2026-04-03T11:29:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,platform-api,Engineering,0.99,0.04,0.0396,0.0079,0.0317,1000,0,0
2026-04-03T14:45:00Z,barbara.liskov,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,billing-service,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-03T09:04:00Z,barbara.liskov,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,mobile-app,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-03T18:20:00Z,barbara.liskov,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,docs-site,Platform,20.0,0.04,0.8,0.16,0.64,1000,0,0
2026-04-03T08:50:00Z,barbara.liskov,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Data Science,21.0,0.04,0.84,0.084,0.756,1000,0,0
2026-04-03T13:21:00Z,barbara.liskov,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,billing-service,Mobile,30.0,0.04,1.2,0.0,1.2,1000,0,0
2026-04-03T13:20:00Z,barbara.liskov,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,infra-terraform,Platform,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-04-03T08:05:00Z,barbara.liskov,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,web-frontend,Engineering,7.59,0.04,0.3036,0.0304,0.2732,1000,0,0
2026-04-03T19:08:00Z,barbara.liskov,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,platform-api,Platform,25.0,0.04,1.0,0.0,1.0,1000,0,0
2026-04-03T20:42:00Z,barbara.liskov,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,docs-site,Engineering,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-04-03T12:06:00Z,barbara.liskov,Copilot,Copilot Premium Request,Code Review,acme-corp,data-pipeline,Data Science,21.0,0.04,0.84,0.0,0.84,1000,0,0
2026-04-03T20:35:00Z,ada.lovelace,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Engineering,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-04-03T19:27:00Z,ada.lovelace,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,platform-api,Platform,20.0,0.04,0.8,0.0,0.8,1000,0,0
2026-04-03T12:22:00Z,ada.lovelace,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Data Science,10.0,0.04,0.4,0.0,0.4,1000,0,0
2026-04-03T08:09:00Z,ada.lovelace,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,platform-api,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-03T13:29:00Z,ada.lovelace,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,ml-models,Data Science,8.0,0.04,0.32,0.032,0.288,1000,0,0
2026-04-03T19:36:00Z,ada.lovelace,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,web-frontend,Engineering,25.0,0.04,1.0,0.0,1.0,1000,0,0
2026-04-03T07:43:00Z,ada.lovelace,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Platform,26.0,0.04,1.04,0.208,0.832,1000,0,0
2026-04-03T16:28:00Z,ada.lovelace,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,docs-site,Platform,15.0,0.04,0.6,0.06,0.54,1000,0,0
2026-04-03T12:27:00Z,ada.lovelace,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Platform,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-03T15:42:00Z,ada.lovelace,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,infra-terraform,Engineering,20.0,0.04,0.8,0.08,0.72,1000,0,0
2026-04-03T07:13:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,infra-terraform,Data Science,21.0,0.04,0.84,0.0,0.84,1000,0,0
2026-04-03T11:20:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,web-frontend,Engineering,260.0,0.04,10.4,0.0,10.4,1000,0,0
2026-04-03T09:24:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,data-pipeline,Platform,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-04-03T13:01:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Engineering,29.0,0.04,1.16,0.0,1.16,1000,0,0
2026-04-03T16:25:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,docs-site,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-03T09:51:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Platform,2.0,0.04,0.08,0.0,0.08,1000,0,0
2026-04-03T13:37:00Z,ken.thompson,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,docs-site,Engineering,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-04-03T10:21:00Z,ken.thompson,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Engineering,11.0,0.04,0.44,0.0,0.44,1000,0,0
2026-04-03T15:12:00Z,ken.thompson,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Platform,5.0,0.04,0.2,0.04,0.16,1000,0,0
2026-04-03T10:06:00Z,ken.thompson,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Platform,28.0,0.04,1.12,0.0,1.12,1000,0,0
2026-04-03T09:49:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Mobile,6.0,0.04,0.24,0.0,0.24,1000,0,0
2026-04-03T14:43:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,ml-models,Platform,26.0,0.04,1.04,0.208,0.832,1000,0,0
2026-04-03T14:40:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Platform,4.0,0.04,0.16,0.016,0.144,1000,0,0
2026-04-03T08:19:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,billing-service,Mobile,13.0,0.04,0.52,0.104,0.416,1000,0,0
2026-04-03T08:41:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Mobile,13.0,0.04,0.52,0.0,0.52,1000,0,0
2026-04-03T14:58:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,data-pipeline,Platform,19.0,0.04,0.76,0.0,0.76,1000,0,0
2026-04-03T08:51:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Engineering,3.0,0.04,0.12,0.012,0.108,1000,0,0
2026-04-03T10:45:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,billing-service,Mobile,7.0,0.04,0.28,0.0,0.28,1000,0,0
2026-04-03T12:23:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,infra-terraform,Mobile,21.0,0.04,0.84,0.0,0.84,1000,0,0
2026-04-03T07:50:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Engineering,12.0,0.04,0.48,0.096,0.384,1000,0,0
2026-04-03T11:16:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Platform,19.0,0.04,0.76,0.076,0.684,1000,0,0
2026-04-03T12:19:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Data Science,23.0,0.04,0.92,0.0,0.92,1000,0,0
2026-04-03T15:24:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,ml-models,Data Science,4.0,0.04,0.16,0.0,0.16,1000,0,0
2026-04-03T08:41:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,docs-site,Platform,28.0,0.04,1.12,0.224,0.896,1000,0,0
2026-04-03T10:21:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Data Science,11.0,0.04,0.44,0.0,0.44,1000,0,0
2026-04-03T08:18:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Engineering,6.0,0.04,0.24,0.0,0.24,1000,0,0
2026-04-03T16:24:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,mobile-app,Data Science,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-03T19:57:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Mobile,24.0,0.04,0.96,0.192,0.768,1000,0,0
2026-04-03T14:39:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Mobile,13.0,0.04,0.52,0.0,0.52,1000,0,0
2026-04-03T19:50:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Data Science,9.0,0.04,0.36,0.0,0.36,1000,0,0
2026-04-03T14:49:00Z,linus.torvalds,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,infra-terraform,Mobile,20.0,0.04,0.8,0.08,0.72,1000,0,0
2026-04-03T20:12:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,mobile-app,Platform,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-04-03T15:59:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Engineering,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-04-03T11:28:00Z,linus.torvalds,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Mobile,26.0,0.04,1.04,0.0,1.04,1000,0,0
2026-04-03T12:59:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,platform-api,Mobile,2.97,0.04,0.1188,0.0119,0.1069,1000,0,0
2026-04-03T10:24:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Platform,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-03T20:45:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Data Science,12.0,0.04,0.48,0.0,0.48,1000,0,0
2026-04-03T18:53:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Mobile,11.0,0.04,0.44,0.044,0.396,1000,0,0
2026-04-04T18:38:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Engineering,6.0,0.04,0.24,0.048,0.192,1000,0,0
2026-04-04T08:03:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,data-pipeline,Mobile,90.0,0.04,3.6,0.0,3.6,1000,0,0
2026-04-04T08:07:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,billing-service,Engineering,21.0,0.04,0.84,0.084,0.756,1000,0,0
2026-04-04T18:09:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,infra-terraform,Mobile,20.0,0.04,0.8,0.0,0.8,1000,0,0
2026-04-04T16:26:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Engineering,13.0,0.04,0.52,0.0,0.52,1000,0,0
2026-04-04T15:34:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,platform-api,Mobile,13.0,0.04,0.52,0.0,0.52,1000,0,0
2026-04-04T12:16:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,platform-api,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-04T19:37:00Z,ada.lovelace,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Data Science,25.0,0.04,1.0,0.0,1.0,1000,0,0
2026-04-04T20:41:00Z,ada.lovelace,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Mobile,19.0,0.04,0.76,0.0,0.76,1000,0,0
2026-04-04T19:08:00Z,ada.lovelace,Copilot,Copilot Premium Request,Code Review,acme-corp,web-frontend,Mobile,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-04-04T19:12:00Z,ada.lovelace,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Platform,8.0,0.04,0.32,0.0,0.32,1000,0,0
2026-04-04T14:16:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,platform-api,Data Science,28.0,0.04,1.12,0.224,0.896,1000,0,0
2026-04-04T20:41:00Z,alan.turing,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Platform,29.0,0.04,1.16,0.0,1.16,1000,0,0
2026-04-04T13:47:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Mobile,13.0,0.04,0.52,0.052,0.468,1000,0,0
2026-04-04T18:31:00Z,alan.turing,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Platform,7.0,0.04,0.28,0.028,0.252,1000,0,0
2026-04-04T08:27:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Platform,250.0,0.04,10.0,1.0,9.0,1000,0,0
2026-04-04T17:18:00Z,alan.turing,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,infra-terraform,Mobile,4.0,0.04,0.16,0.0,0.16,1000,0,0
2026-04-04T18:28:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,ml-models,Mobile,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-04-04T13:17:00Z,john.carmack,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,platform-api,Engineering,13.0,0.04,0.52,0.104,0.416,1000,0,0
2026-04-04T15:51:00Z,john.carmack,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Engineering,14.0,0.04,0.56,0.0,0.56,1000,0,0
2026-04-04T07:08:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Data Science,21.0,0.04,0.84,0.084,0.756,1000,0,0
2026-04-05T12:23:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,billing-service,Engineering,23.0,0.04,0.92,0.092,0.828,1000,0,0
2026-04-05T13:20:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,infra-terraform,Data Science,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-05T14:33:00Z,ken.thompson,Copilot,Copilot Premium Request,Code Review,acme-corp,docs-site,Engineering,2.0,0.04,0.08,0.0,0.08,1000,0,0
2026-04-05T10:39:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,infra-terraform,Mobile,240.0,0.04,9.6,0.96,8.64,1000,0,0
2026-04-05T14:11:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Engineering,6.0,0.04,0.24,0.0,0.24,1000,0,0
2026-04-05T17:22:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,web-frontend,Platform,290.0,0.04,11.6,0.0,11.6,1000,0,0
2026-04-05T18:45:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,mobile-app,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-05T19:08:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,data-pipeline,Mobile,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-04-05T12:29:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Engineering,19.0,0.04,0.76,0.152,0.608,1000,0,0
2026-04-05T15:26:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Engineering,14.0,0.04,0.56,0.056,0.504,1000,0,0
2026-04-05T14:29:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Code Review,acme-corp,ml-models,Data Science,22.0,0.04,0.88,0.0,0.88,1000,0,0
2026-04-05T17:37:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,mobile-app,Data Science,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-05T20:07:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,mobile-app,Platform,29.0,0.04,1.16,0.0,1.16,1000,0,0
2026-04-05T12:33:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Engineering,12.0,0.04,0.48,0.0,0.48,1000,0,0
2026-04-05T11:08:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Engineering,22.0,0.04,0.88,0.176,0.704,1000,0,0
2026-04-06T13:39:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,platform-api,Mobile,26.0,0.04,1.04,0.208,0.832,1000,0,0
2026-04-06T17:19:00Z,guido.van-rossum,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,billing-service,Data Science,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-06T11:29:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,web-frontend,Engineering,230.0,0.04,9.2,0.92,8.28,1000,0,0
2026-04-06T14:13:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Data Science,15.0,0.04,0.6,0.06,0.54,1000,0,0
2026-04-06T18:55:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Mobile,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-04-06T15:06:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Data Science,13.0,0.04,0.52,0.104,0.416,1000,0,0
2026-04-06T10:09:00Z,guido.van-rossum,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Engineering,10.0,0.04,0.4,0.04,0.36,1000,0,0
2026-04-06T13:15:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,mobile-app,Platform,9.57,0.04,0.3828,0.0766,0.3062,1000,0,0
2026-04-06T10:48:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,mobile-app,Mobile,8.25,0.04,0.33,0.0,0.33,1000,0,0
2026-04-06T11:31:00Z,grace.hopper,Copilot,Copilot Premium Request,Code Review,acme-corp,platform-api,Engineering,16.0,0.04,0.64,0.064,0.576,1000,0,0
2026-04-06T10:13:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,ml-models,Engineering,5.94,0.04,0.2376,0.0238,0.2138,1000,0,0
2026-04-06T20:41:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Platform,17.0,0.04,0.68,0.136,0.544,1000,0,0
2026-04-06T13:08:00Z,grace.hopper,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,infra-terraform,Platform,29.0,0.04,1.16,0.0,1.16,1000,0,0
2026-04-06T13:03:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,data-pipeline,Platform,130.0,0.04,5.2,0.0,5.2,1000,0,0
2026-04-06T19:35:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Engineering,18.0,0.04,0.72,0.072,0.648,1000,0,0
2026-04-06T12:50:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Platform,5.0,0.04,0.2,0.02,0.18,1000,0,0
2026-04-06T15:25:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,platform-api,Engineering,8.0,0.04,0.32,0.064,0.256,1000,0,0
2026-04-06T19:30:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Data Science,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-04-06T12:59:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,ml-models,Data Science,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-06T16:21:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Platform,21.0,0.04,0.84,0.0,0.84,1000,0,0
2026-04-06T12:43:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Mobile,2.0,0.04,0.08,0.0,0.08,1000,0,0
2026-04-06T16:30:00Z,james.gosling,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,infra-terraform,Data Science,250.0,0.04,10.0,0.0,10.0,1000,0,0
